NoEmp,Folio,Fecha,HoraI,HoraF,Motivos,Maquina,Razon,TurnoSeleccionado,HoraFinalSinMargen,HoraFinalConMargen,Estado
55217,877,2026-02-09,17:00:00,19:00:00,11,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,877,2026-02-09,17:00:00,19:00:00,5,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,877,2026-02-09,01:00:00,04:00:00,8,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,877,2026-02-09,17:00:00,19:00:00,10,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,877,2026-02-09,17:00:00,19:00:00,2,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,877,2026-02-09,17:00:00,19:00:00,7,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,877,2026-02-09,01:00:00,04:00:00,8,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,877,2026-02-09,17:00:00,19:00:00,2,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,877,2026-02-09,17:00:00,19:00:00,1,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,877,2026-02-09,17:00:00,19:00:00,4,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,877,2026-02-09,01:00:00,04:00:00,8,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,877,2026-02-09,17:00:00,19:00:00,2,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,877,2026-02-10,17:00:00,19:00:00,4,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,877,2026-02-11,17:00:00,19:00:00,6,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
60040,877,2026-03-13,15:00:00,17:00:00,4,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,878,2026-02-10,17:00:00,20:00:00,3,65,Pruebas,mixto1,20:00:00,20:15:00,null
55217,878,2026-02-11,17:00:00,20:00:00,3,65,Pruebas,mixto1,20:00:00,20:15:00,null
55217,878,2026-02-12,17:00:00,20:00:00,3,65,Pruebas,mixto1,20:00:00,20:15:00,null
60040,879,2026-02-09,15:00:00,17:00:00,10,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,879,2026-02-09,17:00:00,19:00:00,10,137,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,879,2026-02-10,17:00:00,19:00:00,5,137,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,879,2026-02-11,17:00:00,19:00:00,6,137,"Datos de prueba",mixto1,19:00:00,19:15:00,null
60040,880,2026-03-15,17:00:00,19:30:00,5,122,"Datos de prueba",mixto1,19:30:00,19:45:00,null
55217,880,2026-02-10,17:00:00,19:00:00,5,122,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,880,2026-02-11,17:00:00,19:00:00,5,122,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,880,2026-03-14,17:00:00,19:00:00,5,122,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,880,2026-03-15,17:00:00,19:00:00,5,122,"Datos de prueba",mixto1,19:00:00,19:15:00,null
60040,879,2026-03-13,17:00:00,20:00:00,2,90,"Datos de prueba",mixto1,20:00:00,20:15:00,null
51947,882,2026-03-10,17:00:00,20:00:00,7,90,"Datos de prueba",mixto1,20:00:00,20:15:00,null
51947,882,2026-03-11,17:00:00,19:00:00,7,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
51947,879,2026-03-12,17:00:00,19:00:00,1,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,883,2026-02-09,17:00:00,20:00:00,10,90,"Datos de prueba",mixto1,20:00:00,20:15:00,null
55217,883,2026-02-10,17:00:00,20:00:00,10,90,"Datos de prueba",mixto1,20:00:00,20:15:00,null
55217,883,2026-02-10,17:00:00,20:00:00,10,90,"Datos de prueba",mixto1,20:00:00,20:15:00,null
55217,883,2026-02-11,17:00:00,20:00:00,10,90,"Datos de prueba",mixto1,20:00:00,20:15:00,null
55217,883,2026-02-12,17:00:00,20:00:00,10,90,"Datos de prueba",mixto1,20:00:00,20:15:00,null
55217,883,2026-02-13,17:00:00,20:00:00,10,90,"Datos de prueba",mixto1,20:00:00,20:15:00,null
55217,884,2026-03-11,17:00:00,19:00:00,1,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,884,2026-03-11,17:00:00,19:00:00,4,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,1,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,3,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,10,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,2,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,01:00:00,04:00:00,8,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,10,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,1,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,2,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,7,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,01:00:00,04:00:00,8,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,01:00:00,04:00:00,8,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,1,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,2,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,10,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,5,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,7,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,10,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,3,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,15:00:00,17:00:00,1,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,884,2026-03-14,01:00:00,04:00:00,8,90,"Datos de prueba",turno1,17:00:00,17:15:00,null
55217,885,2026-03-14,17:00:00,19:00:00,10,90,"Datos de prueba 2",mixto1,19:00:00,19:15:00,null
55217,885,2026-03-14,17:00:00,19:00:00,1,90,"Datos de prueba 2",mixto1,19:00:00,19:15:00,null
55217,885,2026-03-14,17:00:00,19:00:00,5,90,"Datos de prueba 2",mixto1,19:00:00,19:15:00,null
55217,885,2026-03-14,17:00:00,19:00:00,7,90,"Datos de prueba 2",mixto1,19:00:00,19:15:00,null
55217,885,2026-03-14,01:00:00,04:00:00,8,90,"Datos de prueba 2",mixto1,19:00:00,19:15:00,null
55217,886,2026-02-09,17:00:00,20:00:00,2,64,"Datos de prueba",mixto1,20:00:00,20:15:00,null
55217,886,2026-02-10,17:00:00,20:00:00,2,64,"Datos de prueba",mixto1,20:00:00,20:15:00,null
55217,886,2026-02-11,17:00:00,20:00:00,2,64,"Datos de prueba",mixto1,20:00:00,20:15:00,null
51947,887,2026-03-10,18:30:00,21:30:00,7,90,"Datos de prueba",mixto2,21:30:00,21:45:00,null
51947,887,2026-03-11,18:30:00,21:30:00,7,90,"Datos de prueba",mixto2,21:30:00,21:45:00,null
55217,887,2026-02-10,17:00:00,20:00:00,9,65,"Datos de prueba",mixto1,20:00:00,20:15:00,null
55217,887,2026-02-11,17:00:00,19:00:00,9,65,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,887,2026-02-12,17:00:00,19:00:00,9,65,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,887,2026-03-10,17:00:00,19:00:00,9,65,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,887,2026-03-11,17:00:00,19:00:00,9,65,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,886,2026-03-17,17:00:00,19:30:00,4,81,"Datos de prueba",mixto1,19:30:00,19:45:00,null
55217,886,2026-03-17,17:00:00,19:30:00,5,64,"Datos de prueba",mixto1,19:30:00,19:45:00,null
55217,886,2026-03-22,17:00:00,19:30:00,5,64,"Datos de prueba",mixto1,19:30:00,19:45:00,null
55217,886,2026-03-23,17:00:00,19:30:00,5,64,"Datos de prueba",mixto1,19:30:00,19:45:00,null
55217,890,2026-03-17,17:00:00,19:00:00,2,64,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,890,2026-03-22,17:00:00,19:00:00,2,64,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,890,2026-03-23,17:00:00,19:00:00,2,64,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,887,2026-03-17,17:00:00,19:00:00,5,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
55217,887,2026-03-18,17:00:00,19:00:00,5,90,"Datos de prueba",mixto1,19:00:00,19:15:00,null
35657,895,2026-03-17,16:30:00,05:30:00,1,90,"Datos de prueba",mixto3,05:30:00,05:45:00,null
35657,895,2026-03-17,16:30:00,05:30:00,1,90,"Datos de prueba",mixto3,05:30:00,05:45:00,null
35657,895,2026-03-17,17:00:00,18:00:00,1,90,"Datos de prueba",mixto1,18:00:00,18:15:00,null
35657,895,2026-03-17,17:00:00,18:00:00,1,90,"Datos de prueba",mixto1,18:00:00,18:15:00,null
35657,895,2026-03-17,17:00:00,06:00:00,1,90,"Datos de prueba",mixto1,06:00:00,06:15:00,null
35657,895,2026-03-17,17:00:00,06:00:00,2,90,"Datos de prueba",mixto1,06:00:00,06:15:00,null
35657,895,2026-03-17,17:00:00,06:00:00,10,90,"Datos de prueba",mixto1,06:00:00,06:15:00,null
35657,895,2026-03-17,17:00:00,06:00:00,10,90,"Datos de prueba",mixto1,06:00:00,06:15:00,null
35657,895,2026-03-17,17:00:00,06:30:00,10,90,"Datos de prueba",mixto1,06:30:00,06:45:00,null
35657,895,2026-03-17,16:30:00,06:00:00,10,90,"Datos de prueba",mixto3,06:00:00,06:15:00,null
35657,895,2026-03-17,16:30:00,06:00:00,3,90,"Datos de prueba",mixto3,06:00:00,06:15:00,null
35657,895,2026-03-17,15:00:00,04:40:00,3,90,"Datos de prueba",turno1,04:40:00,04:55:00,null
35657,895,2026-03-17,15:00:00,04:40:00,3,90,"Datos de prueba",turno1,04:40:00,04:55:00,null
35657,895,2026-03-17,15:00:00,04:00:00,4,90,"Datos de prueba",turno1,04:00:00,04:15:00,null
35657,895,2026-03-17,15:00:00,04:00:00,10,90,"Datos de prueba",turno1,04:00:00,04:15:00,null
35657,895,2026-03-17,15:00:00,04:00:00,10,90,"Datos de prueba",turno1,04:00:00,04:15:00,null
35657,895,2026-03-17,15:00:00,04:00:00,10,90,"Datos de prueba 2",turno1,04:00:00,04:15:00,null
35657,895,2026-03-17,15:00:00,04:00:00,1,90,"Datos de prueba 2",turno1,04:00:00,04:15:00,null
35657,895,2026-03-17,07:00:00,20:00:00,1,90,"Datos de prueba 2",turno3,20:00:00,20:15:00,null
35657,895,2026-03-17,15:00:00,16:00:00,1,90,"Datos de prueba 2",turno1,16:00:00,16:15:00,null
35657,895,2026-03-17,15:00:00,16:00:00,2,90,"Datos de prueba 2",turno1,16:00:00,16:15:00,null
35657,895,2026-03-17,22:30:00,23:30:00,2,90,"Datos de prueba 2",turno2,23:30:00,23:45:00,null
35657,895,2026-03-17,07:00:00,08:00:00,2,90,"Datos de prueba 2",turno3,08:00:00,08:15:00,null
35657,895,2026-03-17,17:00:00,18:00:00,2,90,"Datos de prueba 2",mixto1,18:00:00,18:15:00,null
35657,895,2026-03-17,18:30:00,19:30:00,2,90,"Datos de prueba 2",mixto2,19:30:00,19:45:00,null
35657,895,2026-03-17,16:30:00,17:30:00,2,90,"Datos de prueba 2",mixto3,17:30:00,17:45:00,null
35657,895,2026-03-17,16:30:00,18:30:00,1,90,"Datos de prueba 2",mixto3,18:30:00,18:45:00,null
60040,895,2026-03-23,18:30:00,19:30:00,6,90,"Datos de prueba 2",mixto2,19:30:00,19:45:00,null
60040,896,2026-04-06,15:00:00,17:00:00,10,90,"Datos de prueba 2",turno1,17:00:00,17:15:00,null
55217,897,2026-04-02,18:30:00,20:30:00,3,90,"Datos de prueba 2",mixto2,20:30:00,20:45:00,null
55217,897,2026-04-03,16:30:00,21:30:00,4,90,"Datos de prueba 2",mixto3,21:30:00,21:45:00,null
55217,897,2026-04-03,15:00:00,20:00:00,4,90,"Datos de prueba 2",turno1,20:00:00,20:15:00,null
55217,897,2026-04-03,15:00:00,20:00:00,10,90,"Datos de prueba 2",turno1,20:00:00,20:15:00,null
55217,897,2026-04-03,15:00:00,20:00:00,7,90,"Datos de prueba 2",turno1,20:00:00,20:15:00,null
55217,897,2026-04-03,01:00:00,04:00:00,8,90,"Datos de prueba 2",turno1,20:00:00,20:15:00,null
55217,897,2026-04-03,01:00:00,04:00:00,8,90,"Datos de prueba 2",turno1,20:00:00,20:15:00,null
55217,897,2026-04-03,16:30:00,21:30:00,10,90,"Datos de prueba 2",mixto3,21:30:00,21:45:00,null
55217,897,2026-04-03,16:30:00,21:30:00,2,90,"Datos de prueba 2",mixto3,21:30:00,21:45:00,null
55217,897,2026-04-04,16:30:00,18:30:00,1,90,"Datos de prueba 2",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-04,16:30:00,18:30:00,1,90,"Datos de prueba 2",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-04,16:30:00,18:30:00,2,103,"Datos de prueba 2",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-04,16:30:00,18:30:00,10,103,"Datos de prueba 2",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-04,16:30:00,19:30:00,4,90,"Datos de prueba 2",mixto3,19:30:00,19:45:00,null
55217,897,2026-04-04,16:30:00,19:30:00,4,90,"Datos de prueba 2",mixto3,19:30:00,19:45:00,null
55217,897,2026-04-03,16:30:00,17:30:00,11,111,"Inserción de prueba (Datos no reales)",mixto3,17:30:00,17:45:00,null
55217,897,2026-04-03,16:30:00,18:30:00,11,111,"Inserción de prueba (Datos no reales)",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-03,16:30:00,18:30:00,11,111,"Inserción de prueba (Datos no reales)",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-03,16:30:00,18:30:00,10,111,"Inserción de prueba (Datos no reales)",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-03,16:30:00,18:30:00,10,111,"Inserción de prueba (Datos no reales)",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-02,16:30:00,18:30:00,10,90,"Inserción de prueba (Datos no reales)",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-02,16:30:00,18:30:00,10,90,"Inserción de prueba (Datos no reales)",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-02,16:30:00,18:30:00,10,90,"Inserción de prueba (Datos no reales)",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-02,16:30:00,18:30:00,10,90,"Inserción de prueba (Datos no reales)",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-02,16:30:00,18:30:00,7,90,"Inserción de prueba (Datos no reales)",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-02,16:30:00,18:30:00,7,90,"Datos de prueba 2",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-02,16:30:00,18:30:00,7,90,"Datos de prueba 2",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-02,16:30:00,18:30:00,10,90,"Datos de prueba 2",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-03,16:30:00,18:30:00,1,90,"Datos de prueba 1.",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-03,16:30:00,18:30:00,1,90,"Datos de prueba 1.",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-03,16:30:00,18:30:00,3,108,"Datos de prueba 1.",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-03,16:30:00,18:30:00,3,108,"Datos de prueba 1.",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-03,16:30:00,18:30:00,10,108,"Datos de prueba 1.",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-03,16:30:00,18:30:00,3,103,"Datos de prueba",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-03,16:30:00,18:30:00,10,103,"Datos de prueba",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-03,16:30:00,18:30:00,10,103,"Datos de prueba",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-05,16:30:00,18:30:00,3,90,"Datos de prueba",mixto3,18:30:00,18:45:00,null
55217,897,2026-04-05,16:30:00,19:30:00,3,90,"Datos de prueba",mixto3,19:30:00,19:45:00,null
55217,897,2026-04-05,16:30:00,19:30:00,3,90,"Datos de prueba",mixto3,19:30:00,19:45:00,null
